src_ip,dst_ip,communication_count
147.32.84.165,212.159.8.56,6
147.32.84.165,212.172.221.23,12
147.32.84.165,212.204.60.1,6
147.32.84.165,212.204.60.30,6
147.32.84.165,212.227.0.72,24
147.32.84.165,212.227.15.134,30
147.32.84.165,212.227.15.150,36
147.32.84.165,212.227.15.169,12
147.32.84.165,212.227.15.186,6
147.32.84.165,212.227.87.14,6
147.32.84.165,212.247.156.1,6
147.32.84.165,212.25.22.131,6
147.32.84.165,212.25.22.132,6
147.32.84.165,212.25.22.133,6
147.32.84.165,212.27.42.58,12
147.32.84.165,212.27.42.59,30
147.32.84.165,212.27.48.10,42
147.32.84.165,212.27.48.6,30
147.32.84.165,212.27.48.7,12
147.32.84.165,212.30.118.74,6
147.32.84.165,212.30.16.251,6
147.32.84.165,212.30.8.69,6
147.32.84.165,212.30.8.70,6
147.32.84.165,212.42.113.170,18
147.32.84.165,212.52.133.252,24
147.32.84.165,212.52.84.170,12
147.32.84.165,212.52.84.178,6
147.32.84.165,212.52.84.180,6
147.32.84.165,212.52.84.183,6
147.32.84.165,212.52.84.223,6
147.32.84.165,212.52.84.69,6
147.32.84.165,212.55.154.36,6
147.32.84.165,212.69.187.36,6
147.32.84.165,212.69.187.37,6
147.32.84.165,212.7.160.14,6
147.32.84.165,212.7.160.15,6
147.32.84.165,212.7.160.16,6
147.32.84.165,212.74.99.30,12
147.32.84.165,212.79.118.91,20
147.32.84.165,212.82.111.207,72
147.32.84.165,212.85.137.31,6
147.32.84.165,212.97.34.110,6
147.32.84.165,213.111.249.148,18
147.32.84.165,213.121.143.193,6
147.32.84.165,213.123.20.90,66
147.32.84.165,213.123.26.151,6
147.32.84.165,213.13.146.140,6
147.32.84.165,213.165.64.100,88
147.32.84.165,213.165.64.102,90
147.32.84.165,213.165.64.75,30
147.32.84.165,213.165.65.50,88
147.32.84.165,213.165.66.221,12
147.32.84.165,213.174.1.227,6
147.32.84.165,213.188.129.250,6
147.32.84.165,213.188.129.251,12
147.32.84.165,213.205.33.247,12
147.32.84.165,213.205.33.248,12
147.32.84.165,213.205.33.249,12
147.32.84.165,213.250.81.202,6
147.32.84.165,213.250.81.203,6
147.32.84.165,213.33.174.74,6
147.32.84.165,213.4.130.95,6
147.32.84.165,213.4.149.227,6
147.32.84.165,213.46.242.72,12
147.32.84.165,213.46.255.2,12
147.32.84.165,213.75.28.140,6
147.32.84.165,213.75.3.30,12
147.32.84.165,213.92.5.132,6
147.32.84.165,216.104.161.4,138
147.32.84.165,216.104.161.5,136
147.32.84.165,216.110.11.251,6
147.32.84.165,216.114.192.33,6
147.32.84.165,216.114.200.210,6
147.32.84.165,216.119.106.36,6
147.32.84.165,216.129.31.26,6
147.32.84.165,216.129.31.38,6
147.32.84.165,216.135.0.187,6
147.32.84.165,216.135.0.38,6
147.32.84.165,216.135.1.243,6
147.32.84.165,216.14.232.11,12
147.32.84.165,216.150.240.60,6
147.32.84.165,216.151.2.107,6
147.32.84.165,216.151.2.98,6
147.32.84.165,216.152.192.201,6
147.32.84.165,216.157.130.15,1530
147.32.84.165,216.163.121.28,6
147.32.84.165,216.163.188.54,18
147.32.84.165,216.17.25.3,6
147.32.84.165,216.17.3.48,6
147.32.84.165,216.177.160.25,18
147.32.84.165,216.177.168.1,6
147.32.84.165,216.200.145.235,48
147.32.84.165,216.200.145.36,6
147.32.84.165,216.221.81.26,6
147.32.84.165,216.239.36.21,6
147.32.84.165,216.250.190.160,12
147.32.84.165,216.250.190.161,12
147.32.84.165,216.251.43.71,6
147.32.84.165,216.251.43.72,6
147.32.84.165,216.251.43.73,6
147.32.84.165,216.32.180.22,6
147.32.84.165,216.32.181.178,12
147.32.84.165,216.33.127.20,48
147.32.84.165,216.35.196.47,12
147.32.84.165,216.38.26.86,6
147.32.84.165,216.40.42.4,12
147.32.84.165,216.68.8.211,6
147.32.84.165,216.68.8.212,6
147.32.84.165,216.68.8.213,12
147.32.84.165,216.68.8.214,12
147.32.84.165,216.69.186.201,108
147.32.84.165,216.77.188.73,124
147.32.84.165,216.8.179.25,6
147.32.84.165,216.82.160.146,6
147.32.84.165,216.82.160.221,6
147.32.84.165,216.82.160.222,6
147.32.84.165,216.82.249.19,6
147.32.84.165,216.82.250.19,6
147.32.84.165,216.82.250.67,12
147.32.84.165,216.82.251.230,18
147.32.84.165,216.82.254.3,6
147.32.84.165,216.87.129.202,6
147.32.84.165,216.91.182.125,6
147.32.84.165,217.10.138.217,6
147.32.84.165,217.10.138.227,12
147.32.84.165,217.163.21.34,132
147.32.84.165,217.163.21.35,130
147.32.84.165,217.163.21.36,130
147.32.84.165,217.163.21.37,64
147.32.84.165,217.163.21.38,428
147.32.84.165,217.163.21.40,10
147.32.84.165,217.163.21.41,284
147.32.84.165,217.169.121.227,6
147.32.84.165,217.19.6.21,16
147.32.84.165,217.199.111.74,4
147.32.84.165,217.219.211.243,14
147.32.84.165,217.34.4.225,40
147.32.84.165,217.34.4.226,10
147.32.84.165,217.37.41.117,6
147.32.84.165,217.72.192.149,30
147.32.84.165,217.72.192.188,30
147.32.84.165,218.102.23.150,6
147.32.84.165,218.102.48.43,6
147.32.84.165,218.102.53.139,6
147.32.84.165,218.149.54.91,2
147.32.84.165,218.167.197.117,12
147.32.84.165,218.189.208.34,40
147.32.84.165,218.201.21.157,6
147.32.84.165,218.246.125.150,10
147.32.84.165,218.248.255.243,16
147.32.84.165,218.25.88.163,10
147.32.84.165,218.32.192.14,12
147.32.84.165,218.93.203.210,12
147.32.84.165,218.94.106.74,12
147.32.84.165,219.145.198.122,20
147.32.84.165,219.232.102.130,36
147.32.84.165,219.94.105.182,8
147.32.84.165,219.94.203.110,12
147.32.84.165,220.133.13.31,6
147.32.84.165,220.134.142.48,6
147.32.84.165,220.143.177.200,10
147.32.84.165,220.164.82.72,14
147.32.84.165,220.178.26.99,4
147.32.84.165,221.130.69.202,18
147.32.84.165,221.158.173.198,12
147.32.84.165,221.207.141.60,12
147.32.84.165,221.208.241.38,2
147.32.84.165,221.209.60.2,6
147.32.84.165,221.226.242.228,6
147.32.84.165,222.124.57.154,6
147.32.84.165,222.15.69.195,12
147.32.84.165,222.23.100.200,10
147.32.84.165,222.23.80.7,10
147.32.84.165,222.252.117.126,6
147.32.84.165,239.255.255.250,10
147.32.84.165,24.113.32.76,6
147.32.84.165,24.113.32.85,6
147.32.84.165,24.129.159.12,6
147.32.84.165,24.154.1.22,12
147.32.84.165,24.154.1.75,12
147.32.84.165,24.154.1.76,12
147.32.84.165,24.165.45.220,24
147.32.84.165,24.201.243.21,6
147.32.84.165,24.201.245.37,6
147.32.84.165,24.207.5.8,6
147.32.84.165,24.214.64.192,6
147.32.84.165,24.214.64.193,6
147.32.84.165,24.214.64.194,6
147.32.84.165,24.222.0.23,6
147.32.84.165,24.226.1.243,6
147.32.84.165,24.233.167.172,6
147.32.84.165,24.233.167.173,6
147.32.84.165,24.233.167.174,6
147.32.84.165,24.24.1.140,18
147.32.84.165,24.25.195.1,12
147.32.84.165,24.28.199.142,12
147.32.84.165,24.28.199.168,12
147.32.84.165,24.40.8.248,6
147.32.84.165,24.56.133.254,6
147.32.84.165,24.56.134.54,6
147.32.84.165,24.71.223.11,24
147.32.84.165,24.93.38.29,6
147.32.84.165,24.95.234.30,12
147.32.84.165,24.97.223.13,6
147.32.84.165,24.97.32.130,6
147.32.84.165,27.251.19.95,4
147.32.84.165,27.255.33.216,8
147.32.84.165,27.255.59.54,6
147.32.84.165,27.255.59.59,4
147.32.84.165,27.255.59.64,6
147.32.84.165,27.255.59.65,12
147.32.84.165,27.255.59.70,28
147.32.84.165,38.101.213.237,6
147.32.84.165,38.113.116.194,6
147.32.84.165,38.113.116.213,18
147.32.84.165,38.113.20.16,6
147.32.84.165,38.113.244.145,6
147.32.84.165,38.113.244.146,6
147.32.84.165,38.113.244.221,6
147.32.84.165,41.201.54.29,6
147.32.84.165,41.212.41.40,12
147.32.84.165,41.220.18.106,8
147.32.84.165,41.223.57.72,20
147.32.84.165,41.223.57.75,4
147.32.84.165,41.223.57.76,6
147.32.84.165,41.233.20.42,8
147.32.84.165,41.239.162.145,8
147.32.84.165,41.240.106.5,6
147.32.84.165,41.251.251.106,18
147.32.84.165,41.71.139.171,20
147.32.84.165,42.201.161.145,10
147.32.84.165,42.201.166.157,20
147.32.84.165,46.148.34.36,18
147.32.84.165,46.148.34.83,6
147.32.84.165,46.175.169.64,6
147.32.84.165,46.24.73.184,6
147.32.84.165,46.34.171.217,8
147.32.84.165,46.4.35.23,78
147.32.84.165,46.98.119.151,18
147.32.84.165,46.98.83.57,4
147.32.84.165,49.114.102.212,12
147.32.84.165,49.128.164.249,6
147.32.84.165,50.22.198.84,44
147.32.84.165,50.22.218.215,6
147.32.84.165,50.22.71.55,6
147.32.84.165,50.23.235.4,164
147.32.84.165,50.56.3.30,6
147.32.84.165,50.56.42.85,6
147.32.84.165,58.143.125.236,8
147.32.84.165,58.147.64.170,4
147.32.84.165,58.215.78.1,20
147.32.84.165,58.221.28.5,4
147.32.84.165,58.221.42.172,2
147.32.84.165,58.252.109.240,12
147.32.84.165,58.252.109.242,8
147.32.84.165,58.42.247.165,22
147.32.84.165,58.60.63.116,4
147.32.84.165,58.86.43.50,6
147.32.84.165,58.93.255.223,6
147.32.84.165,58.93.255.65,6
147.32.84.165,59.103.193.24,12
147.32.84.165,59.113.49.130,4
147.32.84.165,59.113.50.63,10
147.32.84.165,59.113.54.127,4
147.32.84.165,59.162.127.195,8
147.32.84.165,59.163.172.10,4
147.32.84.165,59.48.7.162,12
147.32.84.165,59.48.7.167,6
147.32.84.165,59.48.7.168,30
147.32.84.165,59.48.7.172,6
147.32.84.165,59.48.7.173,18
147.32.84.165,59.78.181.188,8
147.32.84.165,59.90.211.177,12
147.32.84.165,59.94.130.46,6
147.32.84.165,60.173.109.42,10
147.32.84.165,60.190.222.152,18
147.32.84.165,60.190.223.75,652
147.32.84.165,60.243.195.59,6
147.32.84.165,60.243.38.64,4
147.32.84.165,60.249.196.250,2
147.32.84.165,60.249.39.108,18
147.32.84.165,60.251.7.37,12
147.32.84.165,61.147.99.179,82
147.32.84.165,61.150.114.216,10
147.32.84.165,61.167.116.133,44
147.32.84.165,61.17.216.10,4
147.32.84.165,61.17.216.11,10
147.32.84.165,61.17.216.12,4
147.32.84.165,61.17.216.13,4
147.32.84.165,61.17.216.14,10
147.32.84.165,61.17.216.15,10
147.32.84.165,61.17.216.16,6
147.32.84.165,61.17.216.17,10
147.32.84.165,61.17.216.19,16
147.32.84.165,61.17.216.2,8
147.32.84.165,61.17.216.20,4
147.32.84.165,61.17.216.21,8
147.32.84.165,61.17.216.23,18
147.32.84.165,61.17.216.24,4
147.32.84.165,61.17.216.25,30
147.32.84.165,61.17.216.26,6
147.32.84.165,61.17.216.27,4
147.32.84.165,61.17.216.28,10
147.32.84.165,61.17.216.29,12
147.32.84.165,61.17.216.3,4
147.32.84.165,61.17.216.30,8
147.32.84.165,61.17.216.4,10
147.32.84.165,61.17.216.5,6
147.32.84.165,61.17.216.66,20
147.32.84.165,61.17.216.69,4
147.32.84.165,61.17.216.7,14
147.32.84.165,61.17.216.70,4
147.32.84.165,61.17.216.71,10
147.32.84.165,61.17.216.83,12
147.32.84.165,61.17.216.84,4
147.32.84.165,61.17.216.86,36
147.32.84.165,61.17.216.89,8
147.32.84.165,61.17.216.90,14
147.32.84.165,61.17.216.92,10
147.32.84.165,61.17.216.93,10
147.32.84.165,61.17.216.94,10
147.32.84.165,61.177.120.254,10
147.32.84.165,61.178.56.36,14
147.32.84.165,61.26.131.206,14
147.32.84.165,61.28.22.201,4
147.32.84.165,61.82.197.229,14
147.32.84.165,61.89.186.155,12
147.32.84.165,61.9.168.122,24
147.32.84.165,61.9.189.122,36
147.32.84.165,62.1.216.5,12
147.32.84.165,62.104.23.42,6
147.32.84.165,62.113.176.118,6
147.32.84.165,62.129.143.124,6
147.32.84.165,62.149.128.154,6
147.32.84.165,62.149.128.157,12
147.32.84.165,62.149.128.160,6
147.32.84.165,62.152.241.162,8
147.32.84.165,62.156.162.118,6
147.32.84.165,62.161.131.226,6
147.32.84.165,62.178.214.33,6
147.32.84.165,62.20.233.128,30
147.32.84.165,62.208.144.158,6
147.32.84.165,62.209.146.67,12
147.32.84.165,62.211.65.12,18
147.32.84.165,62.211.72.32,24
147.32.84.165,62.24.139.61,12
147.32.84.165,62.24.202.3,6
147.32.84.165,62.24.74.140,12
147.32.84.165,62.244.113.242,2
147.32.84.165,62.36.20.20,6
147.32.84.165,62.36.20.73,6
147.32.84.165,62.37.237.15,6
147.32.84.165,62.37.237.36,6
147.32.84.165,62.43.195.77,12
147.32.84.165,62.49.130.244,16
147.32.84.165,63.163.210.230,6
147.32.84.165,63.192.163.20,6
147.32.84.165,63.192.163.45,6
147.32.84.165,63.192.163.5,6
147.32.84.165,63.236.74.20,18
147.32.84.165,63.251.133.40,36
147.32.84.165,63.251.188.35,6
147.32.84.165,63.251.68.72,6
147.32.84.165,63.97.43.25,6
147.32.84.165,64.12.139.193,36
147.32.84.165,64.12.168.40,1648
147.32.84.165,64.12.175.136,860
147.32.84.165,64.12.90.33,36
147.32.84.165,64.12.90.34,306
147.32.84.165,64.12.90.65,42
147.32.84.165,64.12.90.66,342
147.32.84.165,64.12.90.98,330
147.32.84.165,64.135.77.80,6
147.32.84.165,64.135.83.200,6
147.32.84.165,64.135.83.90,6
147.32.84.165,64.136.44.37,126
147.32.84.165,64.136.45.168,34
147.32.84.165,64.136.45.46,42
147.32.84.165,64.136.52.37,126
147.32.84.165,64.136.53.168,12
147.32.84.165,64.136.53.46,36
147.32.84.165,64.14.48.143,6
147.32.84.165,64.14.48.190,6
147.32.84.165,64.150.182.42,6
147.32.84.165,64.162.229.187,6
147.32.84.165,64.162.229.189,6
147.32.84.165,64.18.4.10,18
147.32.84.165,64.18.4.11,30
147.32.84.165,64.18.4.13,24
147.32.84.165,64.18.4.14,12
147.32.84.165,64.18.5.10,114
147.32.84.165,64.18.5.11,78
147.32.84.165,64.18.5.13,78
147.32.84.165,64.18.5.14,90
147.32.84.165,64.18.6.10,12
147.32.84.165,64.18.6.11,12
147.32.84.165,64.18.6.14,12
147.32.84.165,64.18.7.10,18
147.32.84.165,64.18.7.13,18
147.32.84.165,64.18.7.14,18
147.32.84.165,64.184.176.3,6
147.32.84.165,64.191.223.38,6
147.32.84.165,64.191.223.42,6
147.32.84.165,64.192.190.12,48
147.32.84.165,64.202.189.170,22
147.32.84.165,64.236.79.229,2810
147.32.84.165,64.253.163.133,6
147.32.84.165,64.253.163.186,6
147.32.84.165,64.26.60.153,12
147.32.84.165,64.26.60.180,6
147.32.84.165,64.26.60.181,6
147.32.84.165,64.28.249.25,6
147.32.84.165,64.28.249.28,12
147.32.84.165,64.29.145.46,6
147.32.84.165,64.29.145.47,6
147.32.84.165,64.29.145.48,6
147.32.84.165,64.29.145.9,6
147.32.84.165,64.4.2.109,568
147.32.84.165,64.4.56.167,1368
147.32.84.165,64.4.56.23,1382
147.32.84.165,64.59.134.8,30
147.32.84.165,64.70.19.33,6
147.32.84.165,64.71.34.135,6
147.32.84.165,64.74.223.44,6
147.32.84.165,64.78.178.63,6
147.32.84.165,64.79.201.139,6
147.32.84.165,64.8.70.102,12
147.32.84.165,64.94.124.50,6
147.32.84.165,64.94.124.52,6
147.32.84.165,64.95.64.197,18
147.32.84.165,64.98.36.4,30
147.32.84.165,64.99.64.32,36
147.32.84.165,64.99.64.45,6
147.32.84.165,64.99.80.30,6
147.32.84.165,65.117.69.230,6
147.32.84.165,65.117.69.231,6
147.32.84.165,65.15.167.21,6
147.32.84.165,65.175.128.136,12
147.32.84.165,65.175.128.188,6
147.32.84.165,65.202.136.50,6
147.32.84.165,65.222.120.145,6
147.32.84.165,65.24.0.105,6
147.32.84.165,65.254.254.52,6
147.32.84.165,65.39.118.11,6
147.32.84.165,65.39.118.4,6
147.32.84.165,65.49.60.54,6
147.32.84.165,65.54.165.136,152
147.32.84.165,65.54.165.137,64
147.32.84.165,65.54.165.139,114
147.32.84.165,65.54.165.141,76
147.32.84.165,65.54.165.169,254
147.32.84.165,65.54.165.175,26
147.32.84.165,65.54.165.177,216
147.32.84.165,65.54.165.179,92
147.32.84.165,65.54.186.10,106
147.32.84.165,65.54.186.107,126
147.32.84.165,65.54.186.109,48
147.32.84.165,65.54.186.17,236
147.32.84.165,65.54.186.19,180
147.32.84.165,65.54.186.47,112
147.32.84.165,65.54.186.77,138
147.32.84.165,65.54.188.110,594
147.32.84.165,65.54.188.126,102
147.32.84.165,65.54.188.78,4
147.32.84.165,65.54.188.94,84
147.32.84.165,65.54.234.11,106
147.32.84.165,65.54.234.24,572
147.32.84.165,65.54.234.26,68
147.32.84.165,65.54.234.75,40
147.32.84.165,65.54.234.77,98
147.32.84.165,65.54.234.78,408
147.32.84.165,65.55.129.171,264
147.32.84.165,65.55.16.187,2214
147.32.84.165,65.55.174.231,516
147.32.84.165,65.55.196.251,2894
147.32.84.165,65.55.237.111,202
147.32.84.165,65.55.237.73,778
147.32.84.165,65.55.237.79,286
147.32.84.165,65.55.255.13,1032
147.32.84.165,65.55.33.135,252
147.32.84.165,65.55.33.167,272
147.32.84.165,65.55.37.104,1788
147.32.84.165,65.55.37.120,474
147.32.84.165,65.55.37.72,270
147.32.84.165,65.55.37.88,162
147.32.84.165,65.55.39.10,6
147.32.84.165,65.55.40.215,1484
147.32.84.165,65.55.40.55,1354
147.32.84.165,65.55.72.151,292
147.32.84.165,65.55.72.199,850
147.32.84.165,65.55.92.136,804
147.32.84.165,65.55.92.152,840
147.32.84.165,65.55.92.168,354
147.32.84.165,65.55.92.184,156
147.32.84.165,65.99.230.31,6
147.32.84.165,66.100.171.154,6
147.32.84.165,66.111.4.71,384
147.32.84.165,66.111.4.72,696
147.32.84.165,66.111.4.73,456
147.32.84.165,66.113.136.178,6
147.32.84.165,66.133.172.19,6
147.32.84.165,66.133.172.20,6
147.32.84.165,66.133.172.21,6
147.32.84.165,66.135.37.96,12
147.32.84.165,66.135.57.18,6
147.32.84.165,66.162.11.147,6
147.32.84.165,66.163.144.105,6
147.32.84.165,66.163.144.15,6
147.32.84.165,66.163.144.16,6
147.32.84.165,66.175.58.41,6
147.32.84.165,66.175.58.42,6
147.32.84.165,66.175.58.43,6
147.32.84.165,66.18.192.247,6
147.32.84.165,66.18.251.14,6
147.32.84.165,66.180.96.27,12
147.32.84.165,66.181.249.18,6
147.32.84.165,66.181.249.34,6
147.32.84.165,66.20.193.83,6
147.32.84.165,66.210.221.12,6
147.32.84.165,66.210.221.13,6
147.32.84.165,66.210.221.14,6
147.32.84.165,66.223.51.62,12
147.32.84.165,66.228.118.25,6
147.32.84.165,66.36.187.157,6
147.32.84.165,66.51.199.75,6
147.32.84.165,66.54.17.31,30
147.32.84.165,66.59.66.16,6
147.32.84.165,66.59.66.18,6
147.32.84.165,66.63.192.10,6
147.32.84.165,66.63.192.2,6
147.32.84.165,66.70.238.30,6
147.32.84.165,66.78.0.148,12
147.32.84.165,66.84.158.141,6
147.32.84.165,66.84.158.142,6
147.32.84.165,66.84.158.67,6
147.32.84.165,66.94.212.120,6
147.32.84.165,66.94.236.34,424
147.32.84.165,66.94.237.139,384
147.32.84.165,66.94.237.64,408
147.32.84.165,66.94.238.147,402
147.32.84.165,66.94.9.212,12
147.32.84.165,66.96.142.50,6
147.32.84.165,66.96.160.138,6
147.32.84.165,67.134.176.1,6
147.32.84.165,67.134.176.92,6
147.32.84.165,67.134.176.93,6
147.32.84.165,67.192.74.70,6
147.32.84.165,67.195.168.230,468
147.32.84.165,67.195.168.31,444
147.32.84.165,67.197.150.10,12
147.32.84.165,67.197.202.25,10
147.32.84.165,67.201.31.224,244
147.32.84.165,67.205.58.34,6
147.32.84.165,67.210.118.60,6
147.32.84.165,67.227.204.66,6
147.32.84.165,67.228.177.95,6
147.32.84.165,67.231.144.4,6
147.32.84.165,67.231.152.4,6
147.32.84.165,67.69.240.19,12
147.32.84.165,67.69.240.23,6
147.32.84.165,67.78.182.170,12
147.32.84.165,67.88.220.20,48
147.32.84.165,67.88.220.21,64
147.32.84.165,67.90.96.130,6
147.32.84.165,67.96.20.100,6
147.32.84.165,67.96.20.104,6
147.32.84.165,68.1.17.3,144
147.32.84.165,68.1.17.9,144
147.32.84.165,68.168.100.63,6
147.32.84.165,68.168.100.64,6
147.32.84.165,68.169.65.176,6
147.32.84.165,68.169.95.2,6
147.32.84.165,68.178.232.100,36
147.32.84.165,68.202.89.226,4
147.32.84.165,68.232.129.105,6
147.32.84.165,68.232.135.149,6
147.32.84.165,68.41.173.2,8
147.32.84.165,68.6.19.3,144
147.32.84.165,68.67.179.209,24
147.32.84.165,68.67.179.210,38
147.32.84.165,68.67.179.211,104
147.32.84.165,68.67.179.212,84
147.32.84.165,68.67.179.213,66
147.32.84.165,68.67.185.205,44
147.32.84.165,68.67.185.206,70
147.32.84.165,68.67.185.207,112
147.32.84.165,68.67.185.208,164
147.32.84.165,68.67.185.209,68
147.32.84.165,68.67.185.210,82
147.32.84.165,68.67.185.212,78
147.32.84.165,68.67.185.214,106
147.32.84.165,68.67.185.215,12
147.32.84.165,68.67.185.216,76
147.32.84.165,68.67.185.217,24
147.32.84.165,68.67.185.218,26
147.32.84.165,68.70.182.12,6
147.32.84.165,69.10.42.221,6
147.32.84.165,69.12.208.75,6
147.32.84.165,69.12.221.235,6
147.32.84.165,69.145.248.1,6
147.32.84.165,69.156.240.34,6
147.32.84.165,69.156.240.35,6
147.32.84.165,69.156.240.36,6
147.32.84.165,69.16.175.10,52
147.32.84.165,69.163.247.175,6
147.32.84.165,69.163.248.54,6
147.32.84.165,69.241.45.20,6
147.32.84.165,69.25.27.173,6
147.32.84.165,69.27.200.19,6
147.32.84.165,69.27.200.50,12
147.32.84.165,69.31.170.53,6
147.32.84.165,69.43.160.200,6
147.32.84.165,69.43.161.166,6
147.32.84.165,69.49.109.14,6
147.32.84.165,69.49.109.15,6
147.32.84.165,69.49.109.16,6
147.32.84.165,69.49.94.3,6
147.32.84.165,69.49.94.4,6
147.32.84.165,69.49.95.4,6
147.32.84.165,69.57.80.11,6
147.32.84.165,69.6.27.100,6
147.32.84.165,69.60.173.39,6
147.32.84.165,69.60.184.109,12
147.32.84.165,69.60.184.3,6
147.32.84.165,69.64.157.73,6
147.32.84.165,69.67.187.113,6
147.32.84.165,69.67.187.116,6
147.32.84.165,69.77.162.52,6
147.32.84.165,69.8.2.21,6
147.32.84.165,69.90.162.210,12
147.32.84.165,69.90.228.10,6
147.32.84.165,69.90.228.9,6
147.32.84.165,69.93.62.2,12
147.32.84.165,70.177.48.84,2
147.32.84.165,70.182.140.6,6
147.32.84.165,70.245.218.29,6
147.32.84.165,70.38.78.73,12
147.32.84.165,70.45.60.8,6
147.32.84.165,70.85.227.34,12
147.32.84.165,70.87.6.117,6
147.32.84.165,71.113.220.18,6
147.32.84.165,71.224.19.142,14
147.32.84.165,71.74.56.243,96
147.32.84.165,71.74.56.244,96
147.32.84.165,72.14.213.27,84
147.32.84.165,72.167.131.94,6
147.32.84.165,72.167.149.5,6
147.32.84.165,72.167.226.43,6
147.32.84.165,72.167.232.188,6
147.32.84.165,72.167.232.75,6
147.32.84.165,72.167.238.201,134
147.32.84.165,72.21.203.148,34
147.32.84.165,72.21.225.75,6
147.32.84.165,72.22.9.29,24
147.32.84.165,72.240.13.72,6
147.32.84.165,72.249.91.250,12
147.32.84.165,72.28.0.142,6
147.32.84.165,72.28.0.36,6
147.32.84.165,72.34.37.222,12
147.32.84.165,74.113.233.77,12
147.32.84.165,74.113.233.95,12
147.32.84.165,74.115.3.63,10
147.32.84.165,74.117.114.75,100
147.32.84.165,74.117.116.90,176
147.32.84.165,74.120.24.146,6
147.32.84.165,74.125.127.27,490
147.32.84.165,74.125.148.10,18
147.32.84.165,74.125.148.11,24
147.32.84.165,74.125.148.13,30
147.32.84.165,74.125.148.14,18
147.32.84.165,74.125.157.27,346
147.32.84.165,74.125.232.192,22
147.32.84.165,74.125.232.195,82
147.32.84.165,74.125.232.196,26
147.32.84.165,74.125.232.197,8
147.32.84.165,74.125.232.198,14
147.32.84.165,74.125.232.204,48
147.32.84.165,74.125.232.206,20
147.32.84.165,74.125.232.207,52
147.32.84.165,74.125.232.217,340
147.32.84.165,74.125.232.218,240
147.32.84.165,74.125.39.27,2016
147.32.84.165,74.125.39.99,38
147.32.84.165,74.125.43.27,72
147.32.84.165,74.125.73.103,16
147.32.84.165,74.125.73.99,40
147.32.84.165,74.125.79.147,16
147.32.84.165,74.125.79.99,20
147.32.84.165,74.125.93.27,1856
147.32.84.165,74.128.18.37,6
147.32.84.165,74.202.142.24,12
147.32.84.165,74.205.108.10,6
147.32.84.165,74.205.108.15,6
147.32.84.165,74.207.225.64,6
147.32.84.165,74.208.174.232,12
147.32.84.165,74.208.242.135,6
147.32.84.165,74.208.28.2,6
147.32.84.165,74.208.45.84,6
147.32.84.165,74.208.5.21,24
147.32.84.165,74.208.5.3,24
147.32.84.165,74.208.5.90,30
147.32.84.165,74.208.84.145,6
147.32.84.165,74.208.85.74,6
147.32.84.165,74.209.245.158,6
147.32.84.165,74.213.166.148,6
147.32.84.165,74.217.252.37,552
147.32.84.165,74.218.161.190,12
147.32.84.165,74.220.199.6,6
147.32.84.165,74.220.207.122,6
147.32.84.165,74.3.164.222,262
147.32.84.165,74.52.113.34,6
147.32.84.165,74.52.113.38,6
147.32.84.165,74.53.200.202,48
147.32.84.165,74.53.38.226,12
147.32.84.165,74.54.191.50,6
147.32.84.165,74.6.136.244,390
147.32.84.165,74.6.136.65,402
147.32.84.165,74.6.140.64,404
147.32.84.165,74.8.169.2,6
147.32.84.165,74.80.138.30,12
147.32.84.165,74.86.203.162,6
147.32.84.165,74.86.64.162,20
147.32.84.165,75.125.114.180,6
147.32.84.165,75.127.110.15,12
147.32.84.165,75.139.246.21,6
147.32.84.165,75.139.246.22,6
147.32.84.165,75.180.132.221,6
147.32.84.165,75.180.132.243,88
147.32.84.165,75.180.132.244,86
147.32.84.165,75.30.247.238,16
147.32.84.165,75.40.146.42,12
147.32.84.165,75.40.146.44,6
147.32.84.165,76.96.107.75,18
147.32.84.165,76.96.30.116,420
147.32.84.165,76.96.32.244,6
147.32.84.165,76.96.39.101,96
147.32.84.165,76.96.39.102,102
147.32.84.165,76.96.62.116,420
147.32.84.165,77.120.37.254,12
147.32.84.165,77.123.72.98,14
147.32.84.165,77.126.98.108,6
147.32.84.165,77.127.110.198,10
147.32.84.165,77.127.115.133,18
147.32.84.165,77.127.115.2,4
147.32.84.165,77.238.167.32,640
147.32.84.165,77.238.175.247,1120
147.32.84.165,77.238.177.9,176
147.32.84.165,77.238.178.122,84
147.32.84.165,77.238.184.241,168
147.32.84.165,77.239.2.219,4
147.32.84.165,77.45.45.219,32
147.32.84.165,77.75.72.3,6
147.32.84.165,77.75.72.32,6
147.32.84.165,77.75.72.42,6
147.32.84.165,77.89.69.181,10
147.32.84.165,78.153.48.99,6
147.32.84.165,78.227.180.250,6
147.32.84.165,78.56.242.233,6
147.32.84.165,78.58.99.95,16
147.32.84.165,78.96.25.166,10
147.32.84.165,79.113.153.241,6
147.32.84.165,79.113.190.202,16
147.32.84.165,79.119.209.87,12
147.32.84.165,79.125.14.223,6
147.32.84.165,79.135.138.210,8
147.32.84.165,79.136.165.190,6
147.32.84.165,79.140.237.191,6
147.32.84.165,79.170.40.227,6
147.32.84.165,79.170.40.26,6
147.32.84.165,8.12.152.82,6
147.32.84.165,8.12.152.83,6
147.32.84.165,8.12.152.84,6
147.32.84.165,8.12.152.85,6
147.32.84.165,8.5.1.41,6
147.32.84.165,80.12.242.148,12
147.32.84.165,80.12.242.53,6
