src_ip,dst_ip,communication_count
147.32.84.165,209.202.252.61,3
147.32.84.165,209.212.246.20,3
147.32.84.165,209.223.88.11,3
147.32.84.165,209.240.204.25,3
147.32.84.165,209.249.12.184,3
147.32.84.165,209.59.1.34,3
147.32.84.165,209.59.172.38,3
147.32.84.165,209.59.195.20,14
147.32.84.165,209.63.234.36,3
147.32.84.165,209.65.160.73,3
147.32.84.165,209.66.101.140,3
147.32.84.165,209.80.41.20,3
147.32.84.165,209.85.143.27,149
147.32.84.165,209.85.148.103,5
147.32.84.165,209.85.148.147,21
147.32.84.165,209.85.225.27,516
147.32.84.165,209.85.227.27,357
147.32.84.165,209.85.229.27,9
147.32.84.165,209.86.93.226,18
147.32.84.165,209.86.93.227,6
147.32.84.165,209.86.93.228,15
147.32.84.165,209.86.93.229,21
147.32.84.165,209.92.166.35,3
147.32.84.165,210.143.100.95,3
147.32.84.165,210.158.149.183,3
147.32.84.165,210.159.5.11,3
147.32.84.165,210.168.35.4,3
147.32.84.165,210.172.136.101,3
147.32.84.165,210.172.144.10,3
147.32.84.165,210.210.26.203,3
147.32.84.165,210.211.186.109,5
147.32.84.165,210.211.186.114,2
147.32.84.165,210.211.186.4,7
147.32.84.165,210.211.247.235,6
147.32.84.165,210.212.164.162,9
147.32.84.165,210.212.182.243,2
147.32.84.165,210.212.249.136,3
147.32.84.165,210.212.69.248,4
147.32.84.165,210.22.89.136,3
147.32.84.165,210.254.56.38,3
147.32.84.165,210.63.177.6,3
147.32.84.165,210.72.66.210,3
147.32.84.165,210.75.13.174,3
147.32.84.165,210.87.250.90,3
147.32.84.165,211.108.79.150,3
147.32.84.165,211.157.110.34,9
147.32.84.165,211.189.96.7,3
147.32.84.165,211.23.95.50,3
147.32.84.165,211.236.185.10,3
147.32.84.165,211.41.82.134,3
147.32.84.165,211.43.197.191,3
147.32.84.165,211.48.62.135,3
147.32.84.165,212.103.213.179,3
147.32.84.165,212.108.161.22,3
147.32.84.165,212.11.70.8,2
147.32.84.165,212.115.192.99,6
147.32.84.165,212.117.171.138,5106
147.32.84.165,212.12.200.158,6
147.32.84.165,212.143.86.2,3
147.32.84.165,212.170.236.87,3
147.32.84.165,212.227.15.150,3
147.32.84.165,212.227.15.186,3
147.32.84.165,212.23.3.96,3
147.32.84.165,212.27.48.6,21
147.32.84.165,212.27.48.7,27
147.32.84.165,212.4.22.148,3
147.32.84.165,212.44.160.11,3
147.32.84.165,212.50.160.72,3
147.32.84.165,212.52.133.252,2
147.32.84.165,212.57.28.123,3
147.32.84.165,212.61.26.38,3
147.32.84.165,212.64.225.220,3
147.32.84.165,212.64.225.221,3
147.32.84.165,212.68.215.40,3
147.32.84.165,212.71.32.151,3
147.32.84.165,212.74.114.146,3
147.32.84.165,212.77.101.4,12
147.32.84.165,212.79.118.91,3
147.32.84.165,212.82.111.207,45
147.32.84.165,212.85.96.2,3
147.32.84.165,212.94.223.189,3
147.32.84.165,213.111.249.148,2
147.32.84.165,213.123.26.151,6
147.32.84.165,213.146.65.56,3
147.32.84.165,213.161.194.44,3
147.32.84.165,213.163.160.52,3
147.32.84.165,213.165.64.100,6
147.32.84.165,213.165.64.102,9
147.32.84.165,213.171.216.114,3
147.32.84.165,213.171.216.66,3
147.32.84.165,213.171.250.211,3
147.32.84.165,213.188.129.249,3
147.32.84.165,213.188.129.250,3
147.32.84.165,213.188.129.251,6
147.32.84.165,213.198.91.195,3
147.32.84.165,213.228.128.59,3
147.32.84.165,213.239.225.190,3
147.32.84.165,213.254.204.150,3
147.32.84.165,213.33.174.74,9
147.32.84.165,213.33.87.13,3
147.32.84.165,213.4.149.227,3
147.32.84.165,213.4.149.253,3
147.32.84.165,213.46.255.2,12
147.32.84.165,213.75.3.134,3
147.32.84.165,216.104.13.1,3
147.32.84.165,216.117.176.60,6
147.32.84.165,216.120.251.187,3
147.32.84.165,216.120.27.21,5
147.32.84.165,216.129.105.32,3
147.32.84.165,216.129.105.37,3
147.32.84.165,216.130.129.13,3
147.32.84.165,216.136.51.62,3
147.32.84.165,216.137.61.189,9
147.32.84.165,216.137.61.37,12
147.32.84.165,216.146.33.1,3
147.32.84.165,216.146.33.3,3
147.32.84.165,216.157.130.15,123
147.32.84.165,216.163.188.53,3
147.32.84.165,216.163.188.54,9
147.32.84.165,216.163.188.57,15
147.32.84.165,216.163.188.58,3
147.32.84.165,216.17.3.48,18
147.32.84.165,216.178.66.140,3
147.32.84.165,216.178.72.158,3
147.32.84.165,216.19.250.52,3
147.32.84.165,216.193.128.40,3
147.32.84.165,216.195.70.217,3
147.32.84.165,216.2.23.3,3
147.32.84.165,216.200.145.235,15
147.32.84.165,216.211.128.3,3
147.32.84.165,216.237.221.34,3
147.32.84.165,216.237.221.35,3
147.32.84.165,216.240.32.91,3
147.32.84.165,216.251.32.71,3
147.32.84.165,216.31.209.17,3
147.32.84.165,216.32.180.22,81
147.32.84.165,216.32.181.178,105
147.32.84.165,216.33.127.20,24
147.32.84.165,216.37.174.40,3
147.32.84.165,216.40.42.4,3
147.32.84.165,216.52.121.177,5
147.32.84.165,216.54.161.40,3
147.32.84.165,216.68.8.214,3
147.32.84.165,216.69.186.201,9
147.32.84.165,216.72.94.42,3
147.32.84.165,216.82.242.115,3
147.32.84.165,216.82.242.131,3
147.32.84.165,216.82.249.131,3
147.32.84.165,216.82.249.99,3
147.32.84.165,216.82.250.179,6
147.32.84.165,216.82.250.99,3
147.32.84.165,216.82.253.243,3
147.32.84.165,216.82.253.99,3
147.32.84.165,216.82.254.179,3
147.32.84.165,216.82.254.19,3
147.32.84.165,216.82.254.51,3
147.32.84.165,216.82.255.3,3
147.32.84.165,216.97.236.88,3
147.32.84.165,216.99.131.14,3
147.32.84.165,216.99.131.15,3
147.32.84.165,216.99.131.21,6
147.32.84.165,216.99.131.24,3
147.32.84.165,216.99.131.25,3
147.32.84.165,216.99.131.26,3
147.32.84.165,216.99.131.32,6
147.32.84.165,217.110.110.231,38
147.32.84.165,217.115.140.156,3
147.32.84.165,217.119.50.249,3
147.32.84.165,217.163.21.34,804
147.32.84.165,217.163.21.35,919
147.32.84.165,217.163.21.36,1810
147.32.84.165,217.163.21.37,2014
147.32.84.165,217.163.21.38,310
147.32.84.165,217.163.21.39,1222
147.32.84.165,217.163.21.40,1070
147.32.84.165,217.163.21.41,959
147.32.84.165,217.19.237.56,3
147.32.84.165,217.19.237.57,3
147.32.84.165,217.19.6.21,4
147.32.84.165,217.199.111.74,4
147.32.84.165,217.219.211.243,2
147.32.84.165,217.22.246.78,3
147.32.84.165,217.31.49.69,3
147.32.84.165,217.34.4.225,15
147.32.84.165,217.34.4.226,5
147.32.84.165,217.5.218.234,3
147.32.84.165,217.56.59.218,3
147.32.84.165,217.70.144.134,10
147.32.84.165,217.72.192.149,15
147.32.84.165,217.72.192.188,6
147.32.84.165,218.102.23.149,3
147.32.84.165,218.102.53.136,3
147.32.84.165,218.102.53.137,6
147.32.84.165,218.102.53.138,3
147.32.84.165,218.102.53.139,6
147.32.84.165,218.102.53.145,6
147.32.84.165,218.102.53.146,6
147.32.84.165,218.102.53.147,6
147.32.84.165,218.102.53.148,6
147.32.84.165,218.103.17.209,3
147.32.84.165,218.106.61.139,3
147.32.84.165,218.167.197.117,2
147.32.84.165,218.189.208.34,5
147.32.84.165,218.200.225.22,3
147.32.84.165,218.201.21.157,9
147.32.84.165,218.241.209.6,7
147.32.84.165,218.248.255.243,2
147.32.84.165,218.57.22.44,3
147.32.84.165,218.93.203.210,7
147.32.84.165,218.94.106.74,6
147.32.84.165,219.113.19.146,3
147.32.84.165,219.145.198.122,7
147.32.84.165,219.232.102.130,3
147.32.84.165,219.94.105.182,5
147.32.84.165,220.109.216.226,3
147.32.84.165,220.128.63.37,3
147.32.84.165,220.134.142.48,1
147.32.84.165,220.143.177.200,3
147.32.84.165,220.164.82.72,4
147.32.84.165,220.181.12.60,3
147.32.84.165,220.181.12.68,3
147.32.84.165,220.181.15.198,3
147.32.84.165,220.194.21.2,3
147.32.84.165,220.244.226.66,3
147.32.84.165,220.64.7.31,3
147.32.84.165,221.130.69.202,6
147.32.84.165,221.204.246.113,6
147.32.84.165,221.207.141.60,5
147.32.84.165,221.208.241.38,7
147.32.84.165,221.209.60.2,8
147.32.84.165,221.226.242.228,7
147.32.84.165,222.124.4.102,6
147.32.84.165,222.124.57.154,2
147.32.84.165,222.156.254.70,3
147.32.84.165,222.23.100.200,2
147.32.84.165,222.23.80.7,10
147.32.84.165,222.252.117.126,3
147.32.84.165,222.85.179.42,9
147.32.84.165,223.224.40.42,1
147.32.84.165,24.113.32.75,6
147.32.84.165,24.113.32.85,6
147.32.84.165,24.14.193.250,3
147.32.84.165,24.173.24.142,3
147.32.84.165,24.225.8.70,3
147.32.84.165,24.248.72.37,3
147.32.84.165,24.248.74.41,3
147.32.84.165,24.40.8.248,6
147.32.84.165,24.71.223.11,6
147.32.84.165,27.251.19.95,6
147.32.84.165,27.255.33.216,6
147.32.84.165,27.255.59.54,3
147.32.84.165,27.255.59.59,6
147.32.84.165,27.255.59.64,3
147.32.84.165,27.255.59.65,6
147.32.84.165,27.255.59.70,7
147.32.84.165,31.192.109.161,244
147.32.84.165,31.42.162.114,2
147.32.84.165,32.97.110.149,3
147.32.84.165,38.102.130.89,10
147.32.84.165,38.111.4.126,3
147.32.84.165,38.113.116.194,3
147.32.84.165,4.59.182.109,3
147.32.84.165,4.78.154.138,3
147.32.84.165,41.203.208.3,3
147.32.84.165,41.212.41.40,4
147.32.84.165,41.223.57.75,5
147.32.84.165,41.239.162.145,3
147.32.84.165,41.240.106.5,3
147.32.84.165,42.201.161.145,5
147.32.84.165,42.201.166.157,2
147.32.84.165,46.137.16.7,8
147.32.84.165,46.137.48.58,10
147.32.84.165,46.137.82.8,7
147.32.84.165,46.137.9.143,30
147.32.84.165,46.148.34.36,5
147.32.84.165,46.148.34.83,3
147.32.84.165,46.175.169.64,6
147.32.84.165,46.228.164.11,6
147.32.84.165,46.24.73.184,2
147.32.84.165,46.34.171.217,3
147.32.84.165,46.4.35.23,3
147.32.84.165,46.4.36.120,4897
147.32.84.165,46.98.119.151,3
147.32.84.165,46.98.83.57,3
147.32.84.165,49.114.102.212,1
147.32.84.165,50.16.214.154,10
147.32.84.165,50.22.179.232,3
147.32.84.165,50.22.198.84,100
147.32.84.165,50.23.235.4,57
147.32.84.165,50.56.83.42,5
147.32.84.165,50.58.16.21,6
147.32.84.165,50.58.22.130,3
147.32.84.165,50.90.246.189,3
147.32.84.165,58.143.125.236,12
147.32.84.165,58.185.204.84,3
147.32.84.165,58.215.78.1,15
147.32.84.165,58.252.109.240,3
147.32.84.165,58.252.109.242,9
147.32.84.165,58.42.247.143,7
147.32.84.165,59.103.193.24,3
147.32.84.165,59.113.49.130,3
147.32.84.165,59.113.50.63,1
147.32.84.165,59.113.54.127,3
147.32.84.165,59.160.18.195,3
147.32.84.165,59.48.7.162,6
147.32.84.165,59.48.7.167,9
147.32.84.165,59.48.7.168,6
147.32.84.165,59.48.7.173,3
147.32.84.165,59.78.181.188,1
147.32.84.165,59.90.211.177,4
147.32.84.165,59.94.194.59,3
147.32.84.165,59.99.153.96,9
147.32.84.165,60.173.109.42,10
147.32.84.165,60.190.222.139,23
147.32.84.165,60.190.222.152,30
147.32.84.165,60.190.223.75,118
147.32.84.165,60.199.114.56,48
147.32.84.165,60.243.195.59,6
147.32.84.165,60.243.38.64,2
147.32.84.165,60.249.196.250,7
147.32.84.165,60.249.39.108,3
147.32.84.165,61.111.244.129,3
147.32.84.165,61.111.244.139,6
147.32.84.165,61.147.99.179,42
147.32.84.165,61.153.193.110,5
147.32.84.165,61.167.116.133,11
147.32.84.165,61.17.216.10,2
147.32.84.165,61.17.216.11,2
147.32.84.165,61.17.216.12,2
147.32.84.165,61.17.216.15,8
147.32.84.165,61.17.216.16,4
147.32.84.165,61.17.216.17,1
147.32.84.165,61.17.216.19,5
147.32.84.165,61.17.216.2,6
147.32.84.165,61.17.216.20,3
147.32.84.165,61.17.216.21,5
147.32.84.165,61.17.216.22,5
147.32.84.165,61.17.216.23,4
147.32.84.165,61.17.216.26,6
147.32.84.165,61.17.216.27,2
147.32.84.165,61.17.216.28,5
147.32.84.165,61.17.216.29,3
147.32.84.165,61.17.216.3,7
147.32.84.165,61.17.216.4,15
147.32.84.165,61.17.216.5,3
147.32.84.165,61.17.216.6,1
147.32.84.165,61.17.216.66,2
147.32.84.165,61.17.216.69,2
147.32.84.165,61.17.216.70,2
147.32.84.165,61.17.216.83,6
147.32.84.165,61.17.216.84,2
147.32.84.165,61.17.216.87,2
147.32.84.165,61.17.216.90,11
147.32.84.165,61.17.216.92,5
147.32.84.165,61.177.120.254,10
147.32.84.165,61.177.181.139,3
147.32.84.165,61.19.247.49,3
147.32.84.165,61.196.224.4,3
147.32.84.165,61.26.131.206,8
147.32.84.165,61.28.22.201,6
147.32.84.165,61.58.37.38,3
147.32.84.165,61.8.238.61,3
147.32.84.165,61.82.197.229,1
147.32.84.165,61.89.186.155,4
147.32.84.165,61.9.168.122,12
147.32.84.165,61.9.189.122,15
147.32.84.165,62.113.176.118,1
147.32.84.165,62.121.128.13,3
147.32.84.165,62.128.193.152,3
147.32.84.165,62.133.192.11,3
147.32.84.165,62.146.106.39,6
147.32.84.165,62.149.128.154,3
147.32.84.165,62.149.128.160,3
147.32.84.165,62.149.128.163,3
147.32.84.165,62.149.128.65,3
147.32.84.165,62.178.214.33,3
147.32.84.165,62.20.233.128,3
147.32.84.165,62.209.146.67,5
147.32.84.165,62.225.75.210,3
147.32.84.165,62.24.139.61,9
147.32.84.165,62.24.74.140,5
147.32.84.165,62.242.235.202,3
147.32.84.165,62.249.220.75,3
147.32.84.165,62.80.17.242,3
147.32.84.165,62.85.117.16,3
147.32.84.165,63.165.126.52,3
147.32.84.165,63.209.10.244,3
147.32.84.165,63.249.123.251,3
147.32.84.165,63.251.204.102,3
147.32.84.165,63.251.249.49,30
147.32.84.165,63.68.14.34,3
147.32.84.165,64.12.138.152,15
147.32.84.165,64.12.138.161,152
147.32.84.165,64.12.139.193,115
147.32.84.165,64.12.168.40,171
147.32.84.165,64.12.175.136,161
147.32.84.165,64.12.75.1,5
147.32.84.165,64.12.90.1,138
147.32.84.165,64.12.90.33,477
147.32.84.165,64.12.90.34,179
147.32.84.165,64.12.90.65,112
147.32.84.165,64.12.90.66,162
147.32.84.165,64.12.90.97,438
147.32.84.165,64.12.90.98,222
147.32.84.165,64.126.190.250,6
147.32.84.165,64.136.164.4,3
147.32.84.165,64.136.173.100,6
147.32.84.165,64.136.44.37,36
147.32.84.165,64.136.52.37,18
147.32.84.165,64.166.203.34,3
147.32.84.165,64.18.4.10,3
147.32.84.165,64.18.4.11,3
147.32.84.165,64.18.5.10,3
147.32.84.165,64.18.6.11,3
147.32.84.165,64.18.6.14,12
147.32.84.165,64.18.7.10,3
147.32.84.165,64.18.7.11,6
147.32.84.165,64.18.7.13,3
147.32.84.165,64.182.71.51,3
147.32.84.165,64.184.32.11,3
147.32.84.165,64.184.32.12,3
147.32.84.165,64.191.223.38,3
147.32.84.165,64.191.223.39,3
147.32.84.165,64.191.223.42,3
147.32.84.165,64.20.45.186,3
147.32.84.165,64.20.55.244,178
147.32.84.165,64.204.118.35,3
147.32.84.165,64.207.20.170,6
147.32.84.165,64.207.35.180,6
147.32.84.165,64.22.125.242,3
147.32.84.165,64.235.144.69,6
147.32.84.165,64.236.55.17,3
147.32.84.165,64.236.79.229,25
147.32.84.165,64.251.10.158,3
147.32.84.165,64.26.60.153,6
147.32.84.165,64.29.145.41,3
147.32.84.165,64.29.145.47,6
147.32.84.165,64.29.151.237,3
147.32.84.165,64.33.108.52,3
147.32.84.165,64.4.52.169,5
147.32.84.165,64.4.62.124,9
147.32.84.165,64.59.134.8,3
147.32.84.165,64.59.192.8,3
147.32.84.165,64.6.245.203,3
147.32.84.165,64.71.138.81,3
147.32.84.165,64.71.138.82,6
147.32.84.165,64.71.138.88,6
147.32.84.165,64.82.228.16,3
147.32.84.165,64.85.60.138,3
147.32.84.165,64.88.163.230,3
147.32.84.165,64.94.38.226,3
147.32.84.165,64.98.36.4,9
147.32.84.165,65.101.196.37,3
147.32.84.165,65.117.131.163,3
147.32.84.165,65.15.167.21,1
147.32.84.165,65.168.16.5,3
147.32.84.165,65.200.108.44,3
147.32.84.165,65.205.78.57,3
147.32.84.165,65.248.165.249,3
147.32.84.165,65.254.0.15,3
147.32.84.165,65.254.254.50,3
147.32.84.165,65.254.254.52,6
147.32.84.165,65.254.254.55,9
147.32.84.165,65.254.39.86,3
147.32.84.165,65.54.165.177,30
147.32.84.165,65.54.186.10,10
147.32.84.165,65.54.186.47,27
147.32.84.165,65.54.186.77,10
147.32.84.165,65.54.188.109,3
147.32.84.165,65.54.188.110,81
147.32.84.165,65.54.188.126,135
147.32.84.165,65.54.188.72,90
147.32.84.165,65.54.188.78,3
147.32.84.165,65.54.188.94,90
147.32.84.165,65.54.234.75,44
147.32.84.165,65.54.89.114,6
147.32.84.165,65.55.13.243,6
147.32.84.165,65.55.16.187,846
147.32.84.165,65.55.196.251,459
147.32.84.165,65.55.33.167,27
147.32.84.165,65.55.37.104,111
147.32.84.165,65.55.37.120,93
147.32.84.165,65.55.37.72,75
147.32.84.165,65.55.37.88,96
147.32.84.165,65.55.72.199,56
147.32.84.165,65.55.8.8,5
147.32.84.165,65.55.88.22,114
147.32.84.165,65.55.92.136,129
147.32.84.165,65.55.92.152,84
147.32.84.165,65.55.92.168,95
147.32.84.165,65.55.92.184,129
147.32.84.165,65.61.209.25,3
147.32.84.165,66.102.142.26,3
147.32.84.165,66.104.196.196,3
147.32.84.165,66.11.225.98,3
147.32.84.165,66.111.4.71,108
147.32.84.165,66.111.4.72,3
147.32.84.165,66.111.4.73,9
147.32.84.165,66.135.59.76,3
147.32.84.165,66.147.244.209,3
147.32.84.165,66.162.172.40,3
147.32.84.165,66.175.58.41,15
147.32.84.165,66.175.58.42,3
147.32.84.165,66.175.58.43,6
147.32.84.165,66.180.193.211,3
147.32.84.165,66.194.105.178,3
147.32.84.165,66.196.94.104,12
147.32.84.165,66.205.82.138,3
147.32.84.165,66.206.23.60,3
147.32.84.165,66.210.173.30,3
147.32.84.165,66.210.204.5,3
147.32.84.165,66.210.5.50,3
147.32.84.165,66.218.245.15,6
147.32.84.165,66.220.20.53,6
147.32.84.165,66.234.224.26,3
147.32.84.165,66.234.224.28,6
147.32.84.165,66.240.127.98,3
147.32.84.165,66.250.143.7,3
147.32.84.165,66.39.2.32,3
147.32.84.165,66.45.104.194,3
147.32.84.165,66.46.183.251,3
147.32.84.165,66.64.39.125,3
147.32.84.165,66.7.198.148,3
147.32.84.165,66.76.67.68,6
147.32.84.165,66.83.9.58,3
147.32.84.165,66.94.236.34,36
147.32.84.165,66.94.237.64,52
147.32.84.165,66.94.238.147,114
147.32.84.165,66.94.9.228,3
147.32.84.165,66.96.142.51,3
147.32.84.165,66.96.142.52,3
147.32.84.165,66.97.46.122,3
147.32.84.165,67.108.254.7,3
147.32.84.165,67.134.69.73,3
147.32.84.165,67.139.134.251,6
147.32.84.165,67.15.185.102,3
147.32.84.165,67.19.72.206,4824
147.32.84.165,67.195.168.230,29
147.32.84.165,67.195.168.31,477
147.32.84.165,67.197.150.10,1
147.32.84.165,67.197.202.25,3
147.32.84.165,67.201.31.224,70
147.32.84.165,67.210.124.15,3
147.32.84.165,67.212.76.149,3
147.32.84.165,67.214.158.5,121
147.32.84.165,67.215.65.132,15
147.32.84.165,67.217.162.198,5
147.32.84.165,67.231.144.128,3
147.32.84.165,67.231.144.15,6
147.32.84.165,67.231.144.172,3
147.32.84.165,67.231.144.184,6
147.32.84.165,67.231.144.206,3
147.32.84.165,67.231.144.220,6
147.32.84.165,67.231.144.228,3
147.32.84.165,67.231.144.57,3
147.32.84.165,67.231.144.94,9
147.32.84.165,67.231.152.184,3
147.32.84.165,67.231.152.222,3
147.32.84.165,67.231.152.30,3
147.32.84.165,67.231.152.86,3
147.32.84.165,67.231.152.94,15
147.32.84.165,67.32.158.217,3
147.32.84.165,67.69.240.17,3
147.32.84.165,67.69.240.18,6
147.32.84.165,67.69.240.20,3
147.32.84.165,68.1.17.3,144
147.32.84.165,68.125.255.102,3
147.32.84.165,68.142.202.129,12
147.32.84.165,68.189.127.14,3
147.32.84.165,68.202.89.226,3
147.32.84.165,68.232.1.54,3
147.32.84.165,68.232.129.163,3
147.32.84.165,68.41.173.2,3
147.32.84.165,68.6.19.3,189
147.32.84.165,68.67.179.209,36
147.32.84.165,68.67.179.210,30
147.32.84.165,68.67.179.211,23
147.32.84.165,68.67.179.212,5
147.32.84.165,68.67.179.213,14
147.32.84.165,68.67.185.200,6
147.32.84.165,68.67.185.203,6
147.32.84.165,68.67.185.205,29
147.32.84.165,68.67.185.206,29
147.32.84.165,68.67.185.209,21
147.32.84.165,68.67.185.210,37
147.32.84.165,68.67.185.212,28
147.32.84.165,68.67.185.214,6
147.32.84.165,68.67.185.215,5
147.32.84.165,68.67.185.216,18
147.32.84.165,68.67.185.217,17
147.32.84.165,68.67.185.218,12
147.32.84.165,68.67.38.68,3
147.32.84.165,68.70.191.253,3
147.32.84.165,68.71.11.7,3
147.32.84.165,69.10.230.70,1
147.32.84.165,69.13.193.154,3
147.32.84.165,69.145.248.1,6
147.32.84.165,69.16.175.10,5
147.32.84.165,69.170.135.92,9
147.32.84.165,69.174.249.99,3
147.32.84.165,69.175.13.98,34
147.32.84.165,69.36.172.66,3
147.32.84.165,69.56.128.163,3
147.32.84.165,69.59.192.56,3
147.32.84.165,69.63.169.161,3
147.32.84.165,69.64.58.224,119
147.32.84.165,69.89.22.116,3
147.32.84.165,70.177.48.84,2
147.32.84.165,70.243.11.177,3
147.32.84.165,70.32.97.26,103
147.32.84.165,70.42.33.241,5
147.32.84.165,70.45.60.8,2
147.32.84.165,71.224.19.142,4
147.32.84.165,71.6.145.17,3
147.32.84.165,71.74.56.243,9
147.32.84.165,71.87.21.66,3
147.32.84.165,72.1.178.70,3
147.32.84.165,72.14.213.27,3
147.32.84.165,72.167.238.201,15
147.32.84.165,72.18.139.34,3
147.32.84.165,72.20.15.61,4861
147.32.84.165,72.21.214.199,50
147.32.84.165,72.22.190.201,3
147.32.84.165,72.23.14.21,3
147.32.84.165,72.249.30.78,3
147.32.84.165,72.4.117.21,18
147.32.84.165,72.52.166.118,3
147.32.84.165,72.52.248.24,3
147.32.84.165,72.55.128.124,3
147.32.84.165,74.109.203.154,3
147.32.84.165,74.115.3.63,12
147.32.84.165,74.117.114.70,13
147.32.84.165,74.117.116.123,6
147.32.84.165,74.117.116.125,22
147.32.84.165,74.117.116.126,9
147.32.84.165,74.117.116.87,6
147.32.84.165,74.117.116.92,72
147.32.84.165,74.121.136.216,6
147.32.84.165,74.121.137.122,6
147.32.84.165,74.121.138.200,12
147.32.84.165,74.121.139.103,6
147.32.84.165,74.125.113.27,81
147.32.84.165,74.125.148.10,6
147.32.84.165,74.125.148.11,6
147.32.84.165,74.125.148.13,9
147.32.84.165,74.125.157.27,21
147.32.84.165,74.125.159.27,36
147.32.84.165,74.125.232.199,28
147.32.84.165,74.125.232.200,10
147.32.84.165,74.125.232.201,26
147.32.84.165,74.125.232.202,24
147.32.84.165,74.125.232.204,14
147.32.84.165,74.125.232.205,19
147.32.84.165,74.125.232.207,21
147.32.84.165,74.125.232.217,94
147.32.84.165,74.125.232.218,93
147.32.84.165,74.125.232.219,44
147.32.84.165,74.125.232.220,95
147.32.84.165,74.125.232.223,9
147.32.84.165,74.125.235.48,9
147.32.84.165,74.125.235.50,11
147.32.84.165,74.125.235.51,9
147.32.84.165,74.125.244.11,3
147.32.84.165,74.125.39.27,117
147.32.84.165,74.125.43.27,18
147.32.84.165,74.125.45.27,42
147.32.84.165,74.125.47.104,9
147.32.84.165,74.125.47.106,19
147.32.84.165,74.125.47.27,3
147.32.84.165,74.125.67.27,12
147.32.84.165,74.125.77.27,12
147.32.84.165,74.125.93.27,147
147.32.84.165,74.208.5.21,6
147.32.84.165,74.208.5.3,9
147.32.84.165,74.208.5.90,15
147.32.84.165,74.217.252.32,5
147.32.84.165,74.219.102.100,3
147.32.84.165,74.3.164.222,67
147.32.84.165,74.50.52.43,6
147.32.84.165,74.53.45.213,9
147.32.84.165,74.53.90.155,3
147.32.84.165,74.55.28.130,9
147.32.84.165,74.6.136.244,819
147.32.84.165,74.6.136.65,276
147.32.84.165,74.6.140.31,12
147.32.84.165,74.6.140.64,15
147.32.84.165,74.62.189.165,3
147.32.84.165,74.84.86.134,3
147.32.84.165,74.85.246.28,3
147.32.84.165,75.101.43.8,3
147.32.84.165,75.180.132.243,6
147.32.84.165,76.162.254.116,3
147.32.84.165,76.162.254.117,3
147.32.84.165,76.162.254.118,3
147.32.84.165,76.162.254.120,3
147.32.84.165,76.225.135.7,3
147.32.84.165,76.3.238.11,3
147.32.84.165,76.9.124.68,3
147.32.84.165,76.96.30.116,57
147.32.84.165,76.96.62.116,39
147.32.84.165,77.120.37.254,4
147.32.84.165,77.123.72.98,5
147.32.84.165,77.127.115.133,2
147.32.84.165,77.127.115.2,2
147.32.84.165,77.238.14.21,3
147.32.84.165,77.238.167.32,35
147.32.84.165,77.238.175.247,10
147.32.84.165,77.238.177.9,45
147.32.84.165,77.238.184.241,18
147.32.84.165,77.239.2.219,5
147.32.84.165,77.246.37.4,3
147.32.84.165,77.79.4.96,48
147.32.84.165,77.89.69.181,4
147.32.84.165,77.93.250.148,3
147.32.84.165,77.95.34.201,3
147.32.84.165,78.138.22.163,5
147.32.84.165,78.153.48.99,2
147.32.84.165,78.227.180.250,3
147.32.84.165,78.249.161.87,4
147.32.84.165,78.56.242.233,6
147.32.84.165,78.67.169.66,3
147.32.84.165,78.67.172.123,3
147.32.84.165,78.67.174.155,3
147.32.84.165,78.67.174.222,3
147.32.84.165,78.67.175.163,3
147.32.84.165,78.67.179.71,3
147.32.84.165,79.113.153.241,6
147.32.84.165,79.119.209.87,7
147.32.84.165,79.125.30.17,8
147.32.84.165,79.132.91.208,6
147.32.84.165,79.135.138.210,8
147.32.84.165,79.140.237.191,2
147.32.84.165,79.170.244.140,3
147.32.84.165,79.171.16.207,3
147.32.84.165,79.175.253.7,3
147.32.84.165,80.12.204.241,3
147.32.84.165,80.12.242.148,6
147.32.84.165,80.12.242.15,6
147.32.84.165,80.12.242.53,6
147.32.84.165,80.12.242.62,6
147.32.84.165,80.12.242.9,6
147.32.84.165,80.121.155.140,3
147.32.84.165,80.156.94.72,3
147.32.84.165,80.179.55.150,6
147.32.84.165,80.191.187.36,7
147.32.84.165,80.232.168.198,3
147.32.84.165,80.237.177.89,3
147.32.84.165,80.39.72.120,3
147.32.84.165,80.67.18.126,3
147.32.84.165,80.72.0.17,3
147.32.84.165,80.72.108.202,2
147.32.84.165,80.75.1.194,5
147.32.84.165,80.79.101.252,3
147.32.84.165,80.82.234.160,3
147.32.84.165,80.98.120.34,5
147.32.84.165,80.98.191.57,7
147.32.84.165,81.169.145.101,9
147.32.84.165,81.169.145.102,15
147.32.84.165,81.17.254.9,3
147.32.84.165,81.19.46.25,3
147.32.84.165,81.199.182.101,1
147.32.84.165,81.214.131.58,5
147.32.84.165,81.246.116.94,3
147.32.84.165,81.80.40.173,3
147.32.84.165,81.92.237.18,3
147.32.84.165,82.103.123.207,11
147.32.84.165,82.137.248.20,3
147.32.84.165,82.205.221.102,7
147.32.84.165,82.206.239.241,5
147.32.84.165,82.223.191.131,3
147.32.84.165,82.226.248.139,1
147.32.84.165,82.227.106.170,5
147.32.84.165,82.230.33.111,3
147.32.84.165,82.232.103.247,3
147.32.84.165,82.57.200.133,6
147.32.84.165,82.94.214.131,3
